grid_id,lat,lon,total_viol,avg_cis,max_cis,weeks_active,months_active,peak_hour,top_vehicle,near_junction,police_station,persistence,hotspot_score,hotspot_rank,tier
13.002_77.676,13.002,77.676,2,1.0625,1.0625,1,1,9,CAR,0,K.R. Pura,0.0417,0.0453,5685,Low
13.07_77.634,13.07,77.634,1,1.0625,1.0625,1,1,12,PASSENGER AUTO,0,Hennuru,0.0417,0.0453,5686,Low
12.909_77.69,12.909,77.69,1,1.0625,1.0625,1,1,9,JEEP,0,Bellandur,0.0417,0.0453,5687,Low
12.977_77.718,12.977,77.718,2,1.0625,1.0625,1,1,10,CAR,0,Whitefield,0.0417,0.0453,5688,Low
12.957_77.645,12.957,77.645,1,1.0625,1.0625,1,1,8,CAR,0,Jeevanbheemanagar,0.0417,0.0453,5689,Low
12.977_77.647,12.977,77.647,1,1.0625,1.0625,1,1,9,CAR,0,Jeevanbheemanagar,0.0417,0.0453,5690,Low
13.015_77.7,13.015,77.7,1,1.0625,1.0625,1,1,10,PRIVATE BUS,0,K.R. Pura,0.0417,0.0453,5691,Low
12.974_77.601,12.974,77.601,1,1.0625,1.0625,1,1,10,CAR,0,Cubbon Park,0.0417,0.0453,5692,Low
13.031_77.571,13.031,77.571,1,1.0625,1.0625,1,1,9,CAR,0,Kodigehalli,0.0417,0.0453,5693,Low
13.031_77.57300000000001,13.031,77.57300000000001,1,1.0625,1.0625,1,1,8,CAR,0,Kodigehalli,0.0417,0.0453,5694,Low
12.931000000000001_77.683,12.931000000000001,77.683,1,1.0625,1.0625,1,1,9,CAR,0,HAL Old Airport,0.0417,0.0453,5695,Low
13.004_77.57000000000001,13.004,77.57000000000001,2,1.0625,1.0625,1,1,8,CAR,0,Malleshwaram,0.0417,0.0453,5696,Low
13.042_77.611,13.042,77.611,1,1.0625,1.0625,1,1,10,TRACTOR,0,Hebbala,0.0417,0.0453,5697,Low
12.957_77.528,12.957,77.528,1,1.0625,1.0625,1,1,10,CAR,0,Byatarayanapura,0.0417,0.0453,5698,Low
13.021_77.7,13.021,77.7,1,1.0625,1.0625,1,1,10,TOURIST BUS,0,K.R. Pura,0.0417,0.0453,5699,Low
13.028_77.584,13.028,77.584,1,1.0625,1.0625,1,1,9,CAR,0,Kodigehalli,0.0417,0.0453,5700,Low
12.992_77.613,12.992,77.613,2,1.0625,1.0625,1,1,8,CAR,0,Pulikeshinagar(F.Town),0.0417,0.0453,5701,Low
12.874_77.618,12.874,77.618,1,1.0625,1.0625,1,1,13,PASSENGER AUTO,0,Hulimavu,0.0417,0.0453,5702,Low
13.027000000000001_77.62,13.027000000000001,77.62,1,1.0625,1.0625,1,1,12,GOODS AUTO,0,K.G. Halli,0.0417,0.0453,5703,Low
13.028_77.515,13.028,77.515,1,1.0625,1.0625,1,1,8,CAR,0,Peenya,0.0417,0.0453,5704,Low
12.998000000000001_77.572,12.998000000000001,77.572,1,1.0625,1.0625,1,1,10,CAR,0,Malleshwaram,0.0417,0.0453,5705,Low
13.028_77.577,13.028,77.577,1,1.0625,1.0625,1,1,10,CAR,0,Kodigehalli,0.0417,0.0453,5706,Low
12.961_77.715,12.961,77.715,1,1.0625,1.0625,1,1,10,CAR,0,HAL Old Airport,0.0417,0.0453,5707,Low
13.028_77.59,13.028,77.59,1,1.0625,1.0625,1,1,12,PASSENGER AUTO,0,R.T. Nagar,0.0417,0.0453,5708,Low
13.033_77.587,13.033,77.587,1,1.0625,1.0625,1,1,8,CAR,0,Kodigehalli,0.0417,0.0453,5709,Low
12.972_77.61,12.972,77.61,1,1.0625,1.0625,1,1,11,PASSENGER AUTO,0,Ashok Nagar,0.0417,0.0453,5710,Low
13.094_77.636,13.094,77.636,1,1.0625,1.0625,1,1,10,CAR,0,Hennuru,0.0417,0.0453,5711,Low
12.972_77.616,12.972,77.616,1,1.0625,1.0625,1,1,8,CAR,0,Halasur,0.0417,0.0453,5712,Low
13.094_77.598,13.094,77.598,1,1.0625,1.0625,1,1,10,CAR,0,Yelahanka,0.0417,0.0453,5713,Low
13.094_77.59700000000001,13.094,77.59700000000001,2,1.0625,1.0625,1,1,8,CAR,0,Yelahanka,0.0417,0.0453,5714,Low
13.058_77.59,13.058,77.59,1,1.0625,1.0625,1,1,9,CAR,0,Kodigehalli,0.0417,0.0453,5715,Low
12.955_77.745,12.955,77.745,2,1.0625,1.0625,1,1,8,LORRY/GOODS VEHICLE,0,Whitefield,0.0417,0.0453,5716,Low
13.066_77.552,13.066,77.552,1,1.0625,1.0625,1,1,10,CAR,0,Yelahanka,0.0417,0.0453,5717,Low
12.937_77.521,12.937,77.521,3,0.7326,0.8333,2,2,0,LORRY/GOODS VEHICLE,0,Byatarayanapura,0.0833,0.0452,5718,Low
12.952_77.61,12.952,77.61,4,0.729175,1.25,2,1,10,SCOOTER,0,Ashok Nagar,0.0833,0.0452,5719,Low
12.952_77.62,12.952,77.62,5,0.72722,1.875,2,2,3,SCOOTER,0,Ashok Nagar,0.0833,0.0452,5720,Low
12.89_77.669,12.89,77.669,5,0.40334000000000003,0.5,3,1,6,MOTOR CYCLE,0,Electronic City,0.125,0.0452,5721,Low
12.971_77.615,12.971,77.615,33,0.6616272727272727,2.6667,2,1,11,MOTOR CYCLE,1,Halasur,0.0833,0.0452,5722,Low
12.976_77.526,12.976,77.526,4,0.729175,1.25,2,2,12,SCOOTER,0,Vijayanagara,0.0833,0.0452,5723,Low
13.099_77.58500000000001,13.099,77.58500000000001,16,0.37501875,0.7083,3,2,11,SCOOTER,0,Yelahanka,0.125,0.0451,5724,Low
12.999_77.607,12.999,77.607,8,1.04165,1.6667,1,1,11,CAR,0,R.T. Nagar,0.0417,0.0451,5725,Low
12.988_77.509,12.988,77.509,2,0.72915,0.8333,2,2,2,CAR,0,Kamakshipalya,0.0833,0.045,5726,Low
12.942_77.563,12.942,77.563,9,0.3886777777777778,0.5312,3,3,11,SCOOTER,0,Basavanagudi,0.125,0.045,5727,Low
13.0_77.584,13.0,77.584,2,0.72915,0.8333,2,2,2,CAR,0,Sadashivanagar,0.0833,0.045,5728,Low
12.964_77.505,12.964,77.505,4,0.72395,1.0625,2,2,5,CAR,0,Jnanabharathi,0.0833,0.045,5729,Low
13.024000000000001_77.533,13.024000000000001,77.533,3,0.7268666666666667,1.1806,2,2,1,LORRY/GOODS VEHICLE,0,Yeshwanthpura,0.0833,0.045,5730,Low
12.965_77.762,12.965,77.762,6,1.04165,2.0833,1,1,10,SCOOTER,0,Whitefield,0.0417,0.0449,5731,Low
12.885_77.596,12.885,77.596,5,0.39586,0.5,3,3,12,MOTOR CYCLE,0,J.P. Nagar,0.125,0.0449,5732,Low
13.053_77.551,13.053,77.551,3,0.7222,0.8333,2,2,3,CAR,0,Jalahalli,0.0833,0.0448,5733,Low
12.953_77.521,12.953,77.521,3,0.7222,0.8333,2,1,23,SCHOOL VEHICLE,0,Byatarayanapura,0.0833,0.0448,5734,Low
13.200000000000001_77.68,13.200000000000001,77.68,3,0.7222,0.8333,2,1,11,CAR,0,Devanahalli Airport,0.0833,0.0448,5735,Low
13.011000000000001_77.66,13.011000000000001,77.66,3,0.7222,0.8333,2,2,12,CAR,0,Banaswadi,0.0833,0.0448,5736,Low
13.026_77.562,13.026,77.562,3,0.7222,0.8333,2,2,13,CAR,0,Yeshwanthpura,0.0833,0.0448,5737,Low
13.019_77.592,13.019,77.592,37,0.31655405405405407,0.75,3,2,4,SCOOTER,0,R.T. Nagar,0.125,0.0448,5738,Low
13.067_77.45,13.067,77.45,3,0.7222333333333334,1.6667,2,2,2,HGV,0,No Police Station,0.0833,0.0448,5739,Low
13.037_77.504,13.037,77.504,4,0.389575,0.7083,3,2,5,SCOOTER,0,Peenya,0.125,0.0446,5740,Low
13.029_77.607,13.029,77.607,3,1.0416666666666667,1.25,1,1,9,CAR,0,Hebbala,0.0417,0.0446,5741,Low
13.122_77.627,13.122,77.627,3,0.39166666666666666,0.5,3,2,4,CAR,0,Yelahanka,0.125,0.0446,5742,Low
13.068_77.584,13.068,77.584,7,0.38395714285714283,0.5,3,3,11,MOTOR CYCLE,0,Kodigehalli,0.125,0.0446,5743,Low
12.984_77.645,12.984,77.645,3,1.0416666666666667,1.875,1,1,8,SCOOTER,0,Jeevanbheemanagar,0.0417,0.0446,5744,Low
12.82_77.687,12.82,77.687,2,1.0417,1.0417,1,1,9,MOTOR CYCLE,0,Electronic City,0.0417,0.0445,5745,Low
13.06_77.502,13.06,77.502,2,1.04165,1.25,1,1,11,CAR,0,Chikkabanavara,0.0417,0.0445,5746,Low
12.972_77.629,12.972,77.629,2,1.04165,1.3889,1,1,12,CAR,0,Halasur,0.0417,0.0445,5747,Low
13.053_77.622,13.053,77.622,2,1.04165,1.25,1,1,9,CAR,0,Hennuru,0.0417,0.0445,5748,Low
12.973_77.628,12.973,77.628,2,1.04165,1.25,1,1,8,CAR,0,Halasur,0.0417,0.0445,5749,Low
12.932_77.58200000000001,12.932,77.58200000000001,2,1.0417,1.4167,1,1,5,SCOOTER,1,Jayanagara,0.0417,0.0445,5750,Low
12.952_77.745,12.952,77.745,6,0.7083,0.7083,2,2,1,LORRY/GOODS VEHICLE,0,Whitefield,0.0833,0.0445,5751,Low
12.985_77.709,12.985,77.709,1,1.0417,1.0417,1,1,10,SCOOTER,0,Mahadevapura,0.0417,0.0445,5752,Low
13.074_77.593,13.074,77.593,2,1.04165,1.3889,1,1,11,CAR,0,Hebbala,0.0417,0.0445,5753,Low
13.02_77.593,13.02,77.593,5,0.38336000000000003,0.4167,3,1,11,SCOOTER,0,R.T. Nagar,0.125,0.0444,5754,Low
12.911_77.485,12.911,77.485,4,0.708325,0.8333,2,2,5,PASSENGER AUTO,0,Kengeri,0.0833,0.0444,5755,Low
12.982000000000001_77.532,12.982000000000001,77.532,8,0.375,0.75,3,2,5,SCOOTER,0,Kamakshipalya,0.125,0.0444,5756,Low
13.007_77.69500000000001,13.007,77.69500000000001,3,0.7125,0.75,2,1,0,PASSENGER AUTO,0,K.R. Pura,0.0833,0.0444,5757,Low
12.963000000000001_77.511,12.963000000000001,77.511,4,0.710425,1.0,2,1,6,CAR,0,Jnanabharathi,0.0833,0.0444,5758,Low
13.0_77.59700000000001,13.0,77.59700000000001,35,0.6357142857142857,1.25,2,2,4,CAR,0,R.T. Nagar,0.0833,0.0444,5759,Low
12.937_77.563,12.937,77.563,4,0.38545,0.4167,3,3,11,MOTOR CYCLE,0,Basavanagudi,0.125,0.0444,5760,Low
12.991_77.613,12.991,77.613,2,0.7125,1.0,2,2,5,CAR,0,Pulikeshinagar(F.Town),0.0833,0.0443,5761,Low
13.008000000000001_77.642,13.008000000000001,77.642,2,0.7125,1.0,2,2,0,CAR,0,Banaswadi,0.0833,0.0443,5762,Low
12.988_77.731,12.988,77.731,3,0.7083333333333334,1.25,2,2,3,SCOOTER,0,Mahadevapura,0.0833,0.0443,5763,Low
12.905000000000001_77.705,12.905000000000001,77.705,3,0.7083333333333334,0.85,2,2,5,CAR,0,Bellandur,0.0833,0.0443,5764,Low
12.899000000000001_77.618,12.899000000000001,77.618,2,0.7125,1.0,2,1,3,CAR,0,Madiwala,0.0833,0.0443,5765,Low
13.013_77.544,13.013,77.544,2,0.7083,0.7083,2,2,12,CAR,0,Rajajinagar,0.0833,0.0442,5766,Low
13.001_77.617,13.001,77.617,2,0.7083,0.7083,2,1,13,CAR,0,Pulikeshinagar(F.Town),0.0833,0.0442,5767,Low
13.002_77.572,13.002,77.572,2,0.70835,1.0,2,1,6,CAR,0,Malleshwaram,0.0833,0.0442,5768,Low
13.035_77.575,13.035,77.575,2,0.7083,0.7083,2,2,11,CAR,0,Kodigehalli,0.0833,0.0442,5769,Low
12.978_77.627,12.978,77.627,3,0.7027666666666667,0.8333,2,2,5,PASSENGER AUTO,0,Halasur,0.0833,0.0441,5770,Low
12.956_77.729,12.956,77.729,3,0.7027666666666667,0.85,2,2,2,CAR,0,Whitefield,0.0833,0.0441,5771,Low
13.015_77.761,13.015,77.761,6,0.6972,0.8333,2,1,11,CAR,0,Mahadevapura,0.0833,0.0441,5772,Low
12.884_77.639,12.884,77.639,5,0.7,1.5,2,2,3,LORRY/GOODS VEHICLE,0,Hulimavu,0.0833,0.0441,5773,Low
12.946_77.589,12.946,77.589,8,1.0156125,2.0833,1,1,9,SCOOTER,0,Wilson Garden,0.0417,0.0441,5774,Low
12.985_77.485,12.985,77.485,3,0.7000000000000001,0.85,2,2,8,CAR,0,Kamakshipalya,0.0833,0.044,5775,Low
13.030000000000001_77.534,13.030000000000001,77.534,5,0.6970000000000001,0.765,2,2,3,MAXI-CAB,0,Yeshwanthpura,0.0833,0.044,5776,Low
13.099_77.587,13.099,77.587,3,0.7000000000000001,0.85,2,2,3,CAR,0,Yelahanka,0.0833,0.044,5777,Low
13.025_77.534,13.025,77.534,6,0.6944500000000001,1.6667,2,1,1,LORRY/GOODS VEHICLE,0,Yeshwanthpura,0.0833,0.044,5778,Low
12.969_77.702,12.969,77.702,4,0.7,1.8,2,2,4,SCOOTER,0,HAL Old Airport,0.0833,0.044,5779,Low
12.916_77.699,12.916,77.699,5,0.69542,1.4167,2,1,3,MOTOR CYCLE,0,Bellandur,0.0833,0.044,5780,Low
12.981_77.536,12.981,77.536,6,0.6916666666666668,0.9,2,2,4,PRIVATE BUS,0,Vijayanagara,0.0833,0.0439,5781,Low
13.044_77.601,13.044,77.601,4,0.371875,0.7083,3,3,12,MOTOR CYCLE,0,Hebbala,0.125,0.0439,5782,Low
13.043000000000001_77.57000000000001,13.043000000000001,77.57000000000001,7,0.6904714285714286,1.0,2,1,3,CAR,0,Kodigehalli,0.0833,0.0439,5783,Low
12.944_77.639,12.944,77.639,2,0.7,0.9,2,2,1,CAR,0,Ashok Nagar,0.0833,0.0439,5784,Low
12.988_77.711,12.988,77.711,3,0.6972,0.8333,2,2,5,CAR,0,Mahadevapura,0.0833,0.0438,5785,Low
13.072000000000001_77.586,13.072000000000001,77.586,3,0.6944333333333333,0.8333,2,2,10,SCOOTER,0,Kodigehalli,0.0833,0.0437,5786,Low
12.966000000000001_77.547,12.966000000000001,77.547,3,0.6944333333333333,0.8333,2,2,3,CAR,0,Magadi Road,0.0833,0.0437,5787,Low
12.986_77.568,12.986,77.568,3,0.6944333333333335,0.8333,2,2,3,CAR,0,Sheshadripuram,0.0833,0.0437,5788,Low
13.004_77.562,13.004,77.562,10,1.0,1.0,1,1,6,CAR,0,Malleshwaram,0.0417,0.0437,5789,Low
12.914_77.644,12.914,77.644,3,0.6944666666666667,1.25,2,2,11,CAR,0,HSR Layout,0.0833,0.0437,5790,Low
13.045_77.59100000000001,13.045,77.59100000000001,4,0.6875,0.75,2,2,2,PASSENGER AUTO,0,Kodigehalli,0.0833,0.0436,5791,Low
12.987_77.608,12.987,77.608,11,0.34850909090909094,0.4167,3,1,12,SCOOTER,0,Pulikeshinagar(F.Town),0.125,0.0436,5792,Low
12.987_77.572,12.987,77.572,4,0.6875,1.4167,2,2,4,CAR,0,Sheshadripuram,0.0833,0.0436,5793,Low
12.972_77.631,12.972,77.631,17,0.9803647058823529,2.7778,1,1,11,MOTOR CYCLE,0,Halasur,0.0417,0.0435,5794,Low
13.021_77.641,13.021,77.641,2,0.6906,0.85,2,2,7,CAR,0,Banaswadi,0.0833,0.0435,5795,Low
13.0_77.534,13.0,77.534,3,0.6875,1.0625,2,1,2,CAR,0,Vijayanagara,0.0833,0.0435,5796,Low
12.998000000000001_77.566,12.998000000000001,77.566,8,1.0,1.0,1,1,6,CAR,0,Malleshwaram,0.0417,0.0435,5797,Low
13.046000000000001_77.59100000000001,13.046000000000001,77.59100000000001,2,0.6875,0.75,2,1,3,MOTOR CYCLE,0,Kodigehalli,0.0833,0.0434,5798,Low
12.933_77.583,12.933,77.583,11,0.9899,1.1111,1,1,11,SCOOTER,1,Jayanagara,0.0417,0.0434,5799,Low
12.989_77.749,12.989,77.749,7,1.0,1.0,1,1,4,LGV,0,Mahadevapura,0.0417,0.0434,5800,Low
12.892_77.632,12.892,77.632,21,0.6398666666666667,1.0625,2,2,11,CAR,0,Hulimavu,0.0833,0.0433,5801,Low
12.985_77.615,12.985,77.615,6,1.0,1.5,1,1,7,CAR,0,Pulikeshinagar(F.Town),0.0417,0.0433,5802,Low
12.976_77.551,12.976,77.551,3,1.0073666666666667,1.1333,1,1,14,MOPED,1,Magadi Road,0.0417,0.0433,5803,Low
13.01_77.759,13.01,77.759,4,0.35625,0.5,3,3,2,SCOOTER,0,Mahadevapura,0.125,0.0433,5804,Low
13.014000000000001_77.493,13.014000000000001,77.493,15,0.65558,1.6667,2,2,13,SCOOTER,0,Kamakshipalya,0.0833,0.0433,5805,Low
13.015_77.552,13.015,77.552,6,1.0,1.0,1,1,7,CAR,0,Malleshwaram,0.0417,0.0433,5806,Low
12.999_77.605,12.999,77.605,6,1.0,1.0,1,1,6,CAR,0,R.T. Nagar,0.0417,0.0433,5807,Low
13.122_77.626,13.122,77.626,4,0.68,0.765,2,1,3,MAXI-CAB,0,Yelahanka,0.0833,0.0433,5808,Low
12.923_77.496,12.923,77.496,4,0.680525,0.8333,2,2,3,MOTOR CYCLE,0,Kengeri,0.0833,0.0433,5809,Low
13.029_77.536,13.029,77.536,4,0.677075,0.8333,2,2,8,MOTOR CYCLE,0,Yeshwanthpura,0.0833,0.0432,5810,Low
12.883000000000001_77.546,12.883000000000001,77.546,5,1.0,1.0,1,1,6,CAR,0,Thalagattapura,0.0417,0.0432,5811,Low
13.08_77.559,13.08,77.559,4,0.679175,1.25,2,1,9,CAR,0,Yelahanka,0.0833,0.0432,5812,Low
12.963000000000001_77.71000000000001,12.963000000000001,77.71000000000001,4,1.0,1.0,1,1,7,CAR,0,HAL Old Airport,0.0417,0.0431,5813,Low
13.046000000000001_77.548,13.046000000000001,77.548,7,0.9920428571428571,1.3889,1,1,14,CAR,0,Jalahalli,0.0417,0.0431,5814,Low
12.950000000000001_77.57000000000001,12.950000000000001,77.57000000000001,4,1.0,1.3333,1,1,3,CAR,1,V.V.Puram (C.Pet),0.0417,0.0431,5815,Low
13.186_77.642,13.186,77.642,4,1.0,1.0,1,1,7,CAR,0,Chikkajala,0.0417,0.0431,5816,Low
12.901_77.68900000000001,12.901,77.68900000000001,4,1.0,1.0,1,1,7,CAR,0,Bellandur,0.0417,0.0431,5817,Low
13.017_77.59,13.017,77.59,4,1.0,1.0,1,1,7,CAR,0,R.T. Nagar,0.0417,0.0431,5818,Low
12.961_77.615,12.961,77.615,3,1.0,1.0,1,1,7,CAR,0,Ashok Nagar,0.0417,0.043,5819,Low
12.998000000000001_77.607,12.998000000000001,77.607,3,1.0,1.0,1,1,7,CAR,0,R.T. Nagar,0.0417,0.043,5820,Low
12.939_77.718,12.939,77.718,3,1.0,1.0,1,1,7,LORRY/GOODS VEHICLE,0,Whitefield,0.0417,0.043,5821,Low
13.015_77.574,13.015,77.574,3,1.0,1.0,1,1,7,CAR,0,Sadashivanagar,0.0417,0.043,5822,Low
12.98_77.64,12.98,77.64,2,0.6771,1.0,2,2,3,CAR,0,Jeevanbheemanagar,0.0833,0.043,5823,Low
13.026_77.629,13.026,77.629,3,1.0,1.6667,1,1,2,CAR,0,K.G. Halli,0.0417,0.043,5824,Low
12.985_77.729,12.985,77.729,3,1.0,1.0,1,1,7,CAR,0,Mahadevapura,0.0417,0.043,5825,Low
13.007_77.566,13.007,77.566,6,0.9916666666666666,1.275,1,1,7,CAR,0,Malleshwaram,0.0417,0.043,5826,Low
12.994_77.56700000000001,12.994,77.56700000000001,2,1.0,1.0,1,1,6,CAR,0,Sheshadripuram,0.0417,0.0429,5827,Low
13.006_77.562,13.006,77.562,2,1.0,1.0,1,1,6,CAR,0,Malleshwaram,0.0417,0.0429,5828,Low
12.912_77.602,12.912,77.602,2,1.0,1.0,1,1,7,CAR,0,Mico Layout,0.0417,0.0429,5829,Low
12.882_77.642,12.882,77.642,2,1.0,1.0,1,1,4,LGV,0,Hulimavu,0.0417,0.0429,5830,Low
13.071_77.443,13.071,77.443,2,1.0,1.0,1,1,6,LORRY/GOODS VEHICLE,0,No Police Station,0.0417,0.0429,5831,Low
12.99_77.59700000000001,12.99,77.59700000000001,2,1.0,1.0,1,1,6,CAR,0,High ground,0.0417,0.0429,5832,Low
13.054_77.647,13.054,77.647,2,1.0,1.0,1,1,4,HGV,0,Hennuru,0.0417,0.0429,5833,Low
12.933_77.624,12.933,77.624,2,1.0,1.0,1,1,7,CAR,0,Adugodi,0.0417,0.0429,5834,Low
13.022_77.557,13.022,77.557,2,1.0,1.0,1,1,6,CAR,0,Yeshwanthpura,0.0417,0.0429,5835,Low
12.938_77.523,12.938,77.523,2,1.0,1.0,1,1,6,CAR,0,Byatarayanapura,0.0417,0.0429,5836,Low
12.981_77.71900000000001,12.981,77.71900000000001,2,1.0,1.0,1,1,7,CAR,0,Mahadevapura,0.0417,0.0429,5837,Low
13.024000000000001_77.609,13.024000000000001,77.609,2,1.0,1.0,1,1,7,CAR,0,K.G. Halli,0.0417,0.0429,5838,Low
12.938_77.568,12.938,77.568,2,1.0,1.0,1,1,6,CAR,0,Basavanagudi,0.0417,0.0429,5839,Low
13.122_77.628,13.122,77.628,7,0.6630857142857144,0.85,2,1,4,CAR,0,Yelahanka,0.0833,0.0429,5840,Low
13.096_77.598,13.096,77.598,2,1.0,1.0,1,1,2,HGV,0,Yelahanka,0.0417,0.0429,5841,Low
12.971_77.659,12.971,77.659,2,0.675,0.85,2,2,4,CAR,0,Banaswadi,0.0833,0.0429,5842,Low
12.94_77.69,12.94,77.69,2,1.0,1.0,1,1,6,CAR,0,HAL Old Airport,0.0417,0.0429,5843,Low
12.957_77.744,12.957,77.744,2,0.675,0.85,2,1,5,CAR,0,Whitefield,0.0833,0.0429,5844,Low
13.002_77.56400000000001,13.002,77.56400000000001,2,1.0,1.0,1,1,6,CAR,0,Malleshwaram,0.0417,0.0429,5845,Low
13.052_77.58500000000001,13.052,77.58500000000001,1,1.0,1.0,1,1,6,CAR,0,Kodigehalli,0.0417,0.0428,5846,Low
13.024000000000001_77.659,13.024000000000001,77.659,1,1.0,1.0,1,1,3,LGV,0,Hennuru,0.0417,0.0428,5847,Low
13.019_77.674,13.019,77.674,1,1.0,1.0,1,1,4,HGV,0,Banaswadi,0.0417,0.0428,5848,Low
13.024000000000001_77.634,13.024000000000001,77.634,1,1.0,1.0,1,1,6,CAR,0,Banaswadi,0.0417,0.0428,5849,Low
13.106_77.581,13.106,77.581,1,1.0,1.0,1,1,6,SCHOOL VEHICLE,0,Yelahanka,0.0417,0.0428,5850,Low
13.023_77.557,13.023,77.557,1,1.0,1.0,1,1,6,CAR,0,Yeshwanthpura,0.0417,0.0428,5851,Low
13.01_77.70100000000001,13.01,77.70100000000001,1,1.0,1.0,1,1,2,LGV,0,K.R. Pura,0.0417,0.0428,5852,Low
13.057_77.551,13.057,77.551,1,1.0,1.0,1,1,6,VAN,0,Jalahalli,0.0417,0.0428,5853,Low
13.023_77.71600000000001,13.023,77.71600000000001,1,1.0,1.0,1,1,6,CAR,0,K.R. Pura,0.0417,0.0428,5854,Low
13.152000000000001_77.62,13.152000000000001,77.62,1,1.0,1.0,1,1,2,CAR,0,Chikkajala,0.0417,0.0428,5855,Low
13.011000000000001_77.76,13.011000000000001,77.76,1,1.0,1.0,1,1,6,CAR,0,Mahadevapura,0.0417,0.0428,5856,Low
13.057_77.546,13.057,77.546,1,1.0,1.0,1,1,2,LGV,0,Jalahalli,0.0417,0.0428,5857,Low
13.174_77.72800000000001,13.174,77.72800000000001,1,1.0,1.0,1,1,7,FACTORY BUS,0,Chikkajala,0.0417,0.0428,5858,Low
13.166_77.709,13.166,77.709,1,1.0,1.0,1,1,7,FACTORY BUS,0,Chikkajala,0.0417,0.0428,5859,Low
13.111_77.58,13.111,77.58,1,1.0,1.0,1,1,2,LGV,0,Yelahanka,0.0417,0.0428,5860,Low
13.189_77.639,13.189,77.639,1,1.0,1.0,1,1,7,CAR,0,Chikkajala,0.0417,0.0428,5861,Low
13.052_77.568,13.052,77.568,1,1.0,1.0,1,1,5,HGV,0,Kodigehalli,0.0417,0.0428,5862,Low
13.01_77.57000000000001,13.01,77.57000000000001,1,1.0,1.0,1,1,6,CAR,0,Malleshwaram,0.0417,0.0428,5863,Low
13.023_77.718,13.023,77.718,1,1.0,1.0,1,1,4,HGV,0,K.R. Pura,0.0417,0.0428,5864,Low
13.024000000000001_77.557,13.024000000000001,77.557,1,1.0,1.0,1,1,6,CAR,0,Yeshwanthpura,0.0417,0.0428,5865,Low
13.095_77.60000000000001,13.095,77.60000000000001,1,1.0,1.0,1,1,2,LGV,0,Yelahanka,0.0417,0.0428,5866,Low
13.0_77.681,13.0,77.681,1,1.0,1.0,1,1,2,HGV,0,Mahadevapura,0.0417,0.0428,5867,Low
13.07_77.447,13.07,77.447,1,1.0,1.0,1,1,3,HGV,0,No Police Station,0.0417,0.0428,5868,Low
13.041_77.516,13.041,77.516,1,1.0,1.0,1,1,3,HGV,0,Peenya,0.0417,0.0428,5869,Low
13.031_77.578,13.031,77.578,1,1.0,1.0,1,1,6,CAR,0,Kodigehalli,0.0417,0.0428,5870,Low
13.032_77.541,13.032,77.541,1,1.0,1.0,1,1,1,HGV,0,Yeshwanthpura,0.0417,0.0428,5871,Low
13.015_77.559,13.015,77.559,1,1.0,1.0,1,1,7,OTHERS,0,Yeshwanthpura,0.0417,0.0428,5872,Low
13.072000000000001_77.443,13.072000000000001,77.443,1,1.0,1.0,1,1,6,LORRY/GOODS VEHICLE,0,No Police Station,0.0417,0.0428,5873,Low
13.015_77.532,13.015,77.532,1,1.0,1.0,1,1,7,CAR,0,Rajajinagar,0.0417,0.0428,5874,Low
13.013_77.589,13.013,77.589,1,1.0,1.0,1,1,4,LGV,0,R.T. Nagar,0.0417,0.0428,5875,Low
13.033_77.622,13.033,77.622,1,1.0,1.0,1,1,7,CAR,0,K.G. Halli,0.0417,0.0428,5876,Low
13.033_77.626,13.033,77.626,1,1.0,1.0,1,1,2,HGV,0,K.G. Halli,0.0417,0.0428,5877,Low
13.069_77.634,13.069,77.634,1,1.0,1.0,1,1,2,LGV,0,Hennuru,0.0417,0.0428,5878,Low
13.069_77.446,13.069,77.446,1,1.0,1.0,1,1,5,HGV,0,No Police Station,0.0417,0.0428,5879,Low
13.014000000000001_77.57600000000001,13.014000000000001,77.57600000000001,1,1.0,1.0,1,1,7,CAR,0,Sadashivanagar,0.0417,0.0428,5880,Low
13.035_77.639,13.035,77.639,1,1.0,1.0,1,1,5,LGV,0,Hennuru,0.0417,0.0428,5881,Low
13.037_77.737,13.037,77.737,1,1.0,1.0,1,1,5,CAR,0,K.R. Pura,0.0417,0.0428,5882,Low
13.067_77.45100000000001,13.067,77.45100000000001,1,1.0,1.0,1,1,3,HGV,0,No Police Station,0.0417,0.0428,5883,Low
13.200000000000001_77.70100000000001,13.200000000000001,77.70100000000001,1,1.0,1.0,1,1,7,CAR,0,Devanahalli Airport,0.0417,0.0428,5884,Low
13.036_77.511,13.036,77.511,1,1.0,1.0,1,1,3,HGV,0,Peenya,0.0417,0.0428,5885,Low
13.065_77.504,13.065,77.504,1,1.0,1.0,1,1,2,LGV,0,Chikkabanavara,0.0417,0.0428,5886,Low
13.063_77.59,13.063,77.59,1,1.0,1.0,1,1,7,CAR,0,Kodigehalli,0.0417,0.0428,5887,Low
13.031_77.513,13.031,77.513,1,1.0,1.0,1,1,2,LGV,0,Peenya,0.0417,0.0428,5888,Low
13.02_77.54,13.02,77.54,1,1.0,1.0,1,1,3,LGV,0,Yeshwanthpura,0.0417,0.0428,5889,Low
13.047_77.544,13.047,77.544,1,1.0,1.0,1,1,7,CAR,0,Jalahalli,0.0417,0.0428,5890,Low
